label,comment
positive,সেলুট নেত্রী
offensive,গনতন্ত্রের পাছা মেরে এখন শক্তিশালী করবে হা হা হা।।
positive,খুব টেনশনে হাসিনা।
positive,আপনাদের জোট সামলান 
offensive,"অচল মালেরা বেধেছে জোট, আমরা দেব নৌকায় ভোট"
offensive,অচল মালেদের নিয়ে গড়ে ওঠা ঐক্য ফ্রড কই গেলো ৫ দফা ৭ দফা
offensive,"কোথায় গেলো জামাতি দল বিম্পির ৭ দফা,কোথায় গেলো কি! গণভবনে ভাতের সাথে খেয়ে আসলো ঘি! "
positive,"বিএনপি, ২০–দলীয় জোট, জাতীয় ঐক্যফ্রন্ট, যুক্তফ্রন্ট, ইসলামী আন্দোলন বাংলাদেশসহ কয়েকটি রাজনৈতিক দল ভোট পেছাতে নির্বাচন কমিশনে চিঠি দিয়েছে..."
offensive,ভোট কবে হবে?কোনো উত্তেজনা নাই।তবে আমার কি? আমি ত রোহিঙ্গা
positive,সংবিধান ইসিকে অসীম ক্ষমতা দিয়েছে। ইচ্ছা করলেই সকলের কাছে গ্রহনযোগ্য একটি ভালো নির্বাচন উপহার দিতে পারে
positive,"স্বাগতম  জাতীয় ঐক্যফ্রন্টকে। এবং অমাবস্যাময় রাজনীতির মাঠে সজ্জন ও পরিচ্ছন্ন  রাজনীতির প্রাণ পুরুষ জনাব,মির্জা সাহেবকে অভিনন্দন"
positive,বিএনপির আর যে কত বাহানা দেখতে হবে।আজ যদি নির্বাচন করে তাহলে ১০ বছর এতো কাহিনী করলো কেন প্রেট্রোল বোমা দিয়ে হাজার মানুষ পুড়িয়ে মারলো বাসা ট্রাক পুড়িয়ে ছাই করলো। লাগাদার হরতাল দিয়ে দেশ ও দেশের মানুষের ক্ষতি করলো। তাদের এখন উচিন জনগণের কাছে ক্ষমা চাইতে
offensive,"চলিতেছে সার্কাস, সংলাপে গিয়ে কিছু খাবনা,কিন্তু ফকির দাবা করে দাবলেন।তত্ত্বাবধায়ক সরকার ছাড়া নির্বাচন হতে দেবনা, নির্বাচন ২৩ শে ডিসেম্বর। ম্যাডামকে ভিতরে রেখে নির্বাচনে যাবো না, আবার নির্বাচনে যাচ্ছেন। ভাই সার্কাস বন্ধ করেন সোজা খান সোজা চলেন। পাবলিক আপনাদের দৌড় জেনে গেছে। এখন আপনারা দিনকে দিন বললেও পাবলিক সন্দেহ করে আসলে এখন দিন না রাত।"
positive,বিএনপি জোট নির্বাচন যাওয়ার ঘোষণা পর  সরকার এবং মিডিয়া যৌথভাবে বিপাকে।কারণ মিডিয়া হেডলাইন দেখলে মনে হয় তারাও সরকারের মত স্তম্ভিত! বিচারবিভাগ বিরোধী দলের কর্মীদের মৃত্যু পযর্ন্ত জামিন বাতিল চিকিৎসা জন্য রুল জারি।
positive,আচ্ছা ঐক্য ফ্রড যদি পাশ করে তবে প্রধানমন্ত্রী হবে কে?
positive,একটি বড় জোট নির্বাচনে আসতে চাচ্ছে এখন সরকারি দলের সে দাবী মেনে নির্বাচন পিছিয়ে দেওয়া উচিৎ।
offensive,আফসোস জাতীয় পার্টির বিরোধী দল হবার খায়েস পূরণ হল না। কাকু এখন কি করবে
positive,বি এন পি তো ভোটে আসতে চাইছে এবং আসবে। তা হলে তো আওয়ামীলীগের নমিনেশন অফিসে বোমা হামলা আয়োজন করে কি আবার বিরোধীদলের উপর চাপিয়ে  দেয়া হবেনা তো???
positive,সব দলের সম্মতিক্রমে ভোট পেছানো যেতে পারে তবে সেটা অবশ্যই ২৮ ডিসেম্বর মধ্যোই হতে হবে সাংবাধানিকভাবে......
offensive,"চিঠি দিয়ে লাভ নেই, শেখ হাসিনার মনোনীত ইসি, তার কথার বাহিরে যেতে পারে না, পরে আবার গাড়ি হাতছাড়া হয়ে যায়"
positive,যারা সাধারন মানুষের কথা বিন্দুমাত্র ভাবে না – যারা দেশের ভবিষ্যতের কথা বিন্দুমাত্র চিন্তিত না – তারাই দেশের কাঁধে তীর আর সাধারন মানুষের মাথায় ধনুক রেখে শিকার করে তাদের বিলাসবহুল জীবন । আফসোস তারাই আমাদের নেতা – তারাই আমাদের সরকার
positive,"ভোটের তারিখ পেছালে ভাল হবে,পেছালে যারা পেছানোর কথা বলছে তারা আর দোষ ধরতে পারবেনা।কয়েকদিন পেছালে কোন ক্ষতি হবেনা।আসল কথা হচ্ছে তারা  বর্তমান প্রধানমন্ত্রীর অধীনে নির্বাচনে যাচ্ছে।"
positive,"একটাই চিন্তা ভোটের আগে যেনো ফাইনাল পরিক্ষা  যেনো হয়ে যায়,  আমাদের দেশে যা অবস্তা  ভোট আসলেই মারিমারি।"
offensive,ভোট পেছালে ও কি হবে?? নৌকায় জিতবে নেত্রীকে জেলে রেখে কামাইল্যার চাল বুঝবে বিএনপি খুব শীঘ্রই
offensive,হুদা কাকু  হাসিনার বুবুর সাথে মিটিং কইরা কাইল জানাই ব।  ভোট পিছাই ব কি না !
positive,আজরাতে গণভবন থেকে নির্দেশনা আসবে নাকি?
positive,ভোট পিছানো কোনো সমস্যা না তবে সিগন্যাল শেখ হাসিনার কাছ থেকে আসতে হবে!
positive,ভোট পিছাবে এতে কোন সন্দেহ নেই!
offensive,অবশেষে আওয়ামীলীগ থেকে মনোনয়ন কিনতে চান ডোনাল্ড ট্রাম্প।
positive,আগে রাতে কথা বলি। কালকে জানাবো
positive,ভোটের তারিখ  ২৭তারিখ করা হোক
offensive,শুনলাম বিএনপি নাকি নির্বাচনে অংশগ্রহণ করবে! তাহলে এতদিন সার্কাস দেখালো কেন?
positive,ভোট পেছাবে কি না সেই রায় আসবে গণভবন থেকে।
positive,জি রাথে ঠানডা মাথায় ম্যাডাম এর সাথে কথা বলে কাল জানাবেন ওনি
offensive,না পিচাইলে জুতা নিক্ষেপ করা হবে
positive,আমি আজই বলে দিই--- না।
offensive,পাদের নির্বাচন কমিশন 
offensive,পর্দার আড়ালের প্রভুর মতামতের পর তো বলতে হবে। সেকারনে
positive,ভোট পিছাবে না
positive,এর বাবাদের সাথে আলাপ করে কালকে জানাবে।
offensive,হুদা সাবেব চিকন পিনের একটা চার্জার হবে?
positive,...মানা উচিত
positive,পেছানো উচিৎ!
positive,সরকারের গ্রীন সিগন্যালের পর জানা যাবে!!
offensive,কুনু লাভ হবে না নির্বাচন কমিশনার হাসিনার ভাঁড়
offensive,আব্বাদের হুকুমের অপেক্ষায়!!!
positive,আন্দোলনের জন্য সবাই প্রস্তুত থাকেন আন্দোলন শুরু হবে সামনে
offensive,শালায় আজ হাছিনার সাথে বুঝবে তার পর বলবে
positive,কাজী আসমা আজমেরী বাংলাদেশি পাসপোর্ট নিয়ে বিশ্বের ১০০টি দেশ ঘোরার এক অনন্য রেকর্ড সৃষ্টি গড়েছেন...
offensive,মুরাদ টাক্লা টাইপ নিউজ
positive,এমন অভূতপুর্ব কৃতিত্ব অর্জন করার জন্য উনাকে জানাই আন্তরিক অভিনন্দ ও শুভেচ্ছা! আশা করি উনি আরো ১০০ দেশে ঘোরে ডাবল সেঞ্চুরী করবেন! সফলতা কামনা করছি।
offensive,"১০০ দেশ না ঘুরে, ১০০ টা গরীব পরিবারকে সাহায্য করলে তাদের দোয়ায় হয়তো জান্নাতে যেতে পারতো,,,,,,তা না করে বিদেশ ঘুরে মারা খাচ্ছে।"
offensive,"আমাদের দেশের হাম্বাদিকগুলো দিন দিন  প্রতিবন্ধী হইয়া যাইতাছে,যওসব আকামইয়া নিউজ।"
positive,১৭ ডিসেম্বর ২০০৭ থেকে ১৭ডিসেম্বর ২০১৭ এই ১০ বছর টানা মেয়াদ ছিল আমার পাসপোর্টএ। কোন আছড় পরল না আমার পাসপোর্ট এ। শেষে মেয়াদ হারাল। হাইরে কপাল।
positive,"দেশ ভ্রমণ করা যোগ্যতা, সামর্থ্য, সাহসিকতা দরকার, আর তাদের সেই সব পরিপূর্ণ! এরা অত্যন্ত ভাগ্যবান বটে! আরো দীর্ঘ পদযাত্রা শুভ হোউক।"
positive,বাপের টাকা থাকলে আমি বিশ্বের ২০০ টা দেশ ভ্রমন করতাম...
offensive,চো* খাও ঘুরে ঘুরে
positive,একজন মেরিনারের কাছে সময়ের ব্যাপার মাত্র।
positive,নোওয়াখালী যাওয়া যাবে না!
offensive,চট্রগ্রামের ভাষায় “পুদত গূ তাইলি জিলাপি বানায় আগিত পারে”।
positive,টাকা থাকলে কি না করা যায় হুম
positive,অভিনন্দন আজমেরিকে। এভাবে বাংলাদেশকে রিপ্রেজেন্ট করার জন্য।
positive,"উগান্ডা, হনুলুলু এরকম ১০০টি দেশ?"
positive,ধন্যবাদ। বিরল পযটক হিসেবে।
positive,ট্যাকা দিছে কেডায়??
positive,টাকা থাকলে তিনশ দেশ ঘুরতাম
offensive,হুম!!টেকা খরচ করি হেতেনে জাতির বাল ছিড়েছে!!!!বালের নিউজ করেন??
positive,আমি এখনো কক্সবাজার যায়নি
positive,"ভিসা পেলে এমন  আমি ও ঘুরতে পারতাম,"
positive,পযন্টন প্রেমিক আপনু শুভ কামনা রইল আপনার জন্য....
positive,আলহামদুলিল্লাহ ভাল কথা
positive,আমারও তো কম হয়নি!
positive,বিনা খরচে নাকি?
offensive,আপনাদের মতো সাংবাদিক দেশে থাকলে জনগণ গাজা খায়ে মরবে :
positive,পরিসংখ্যানে নিউইয়র্কবাসীদের নিদ্রাহীনতার এক ভয়াবহ চিত্র ফুটে উঠেছে...
offensive,সবাইরে ঘুম পাড়ানির ঔষধ খাইয়ে দিলে সব ঠিক হয়ে যাবে!
positive,জর্জিয়ার আইনসভা...
positive,"বাংলাদেশ ৯ বছরে কোথায় গেল, পার্থক্যটা চোখ ধাঁধানো; দেখুন কেমন -  বার্ষিক বাজেট :  বি,এন,পি ২০০৬ = ৬৯,৭৪০ কোটি টাকা আওয়ামীলীগ ২০১৩ = ২,২২,৪৯১ কোটি টাকা আওয়ামীলীগ ২০১৮ = ৪,৬৪,৫৭৩ কোটি টাকা  প্রবৃদ্ধি অর্জন : বি,এন,পি ২০০৬ = ৫.৭%  আওয়ামীলীগ ২০১৩ = ৬.৭%  আওয়ামীলীগ ২০১৭ = ৭.২৮%  মাথাপিছু গড় আয় : বি,এন,পি ২০০৬ = ৪২৭ মার্কিন ডলার আওয়ামীলীগ ২০১৩ = ১০১০ মার্কিন ডলার  আওয়ামীলীগ ২০১৭ = ১৭৫২ মার্কিন ডলার  সাক্ষরতার হার : বি,এন,পি ২০০৬ = ৫১.৯০%  আওয়ামীলীগ ২০১৩ = ৬৫.০৪%  আওয়ামীলীগ ২০১৭ = ৭২.৭৬%  দারিদ্র হার : বি,এন,পি ২০০৬ = ৪১.৫১%  আওয়ামীলীগ ২০১৩ = ২৯.০৩%  আওয়ামীলীগ ২০১৭ = ২৪.৩০%  বৈদেশিক বিনিয়োগ : বি,এন,পি ২০০৬ = ১৮৭ কোটি মার্কিন ডলার আওয়ামীলীগ ২০১৩ = ৩৮২ কোটি মার্কিন ডলার।  আওয়ামীলীগ ২০১৭ = ২১৫ কোটি মার্কিন ডলার।  শিশু মৃত্যুর হার :  বি,এন,পি ২০০৬ = ৬.১০%  আওয়ামীলীগ ২০১৩ = ৩.৯৯%  আওয়ামীলীগ ২০১৭ = ২.৯০%  মাতৃত্বকালীন ছুটি : বি,এন,পি ২০০৬ = ৪ মাস।  আওয়ামীলীগ ২০১৩ = ৬ মাস।   মাছ প্রজনন সময়ে জেলেদেরকে খাদ্য সহায়তা : বি,এন,পি ২০০৬ = ৬,৫০০ মেট্রিক টন আওয়ামীলীগ ২০১৩ = ৫৬,০০০ মেট্রিক টন আওয়ামীলীগ ২০১৭ = ৬২,০০০ মেট্রিক টন  সর্বোচ্চ বিদ্যুত উৎপাদন ক্ষমতা : বি,এন,পি ২০০৬ = ৩১০০ মেগাওয়াট আওয়ামীলীগ ২০১৩ = ৮৫২৫ মেগাওয়াট আওয়ামীলীগ ২০১৭ = ১৭,২০০ মেগাওয়াট  দেশে বিদ্যুৎ সুবিধাপ্রাপ্ত জনগোষ্ঠী :  বি,এন,পি ২০০৬ = ৪৭% আওয়ামীলীগ ২০১৭ = ৯০%  জ্বালানী গ্যাস/তেলের মুল্য বৃদ্ধি গড় : বি,এন,পি ২০০৬ = ১৩৬%  আওয়ামীলীগ ২০১৩ = ৩৮%  আওয়ামীলীগ ২০১৭ = ২২.৭%  দৈনিক গ্যাস উত্তোলন বি,এন,পি ২০০৬ = ১৫৩১ মিলিয়ন ঘনফুট  আওয়ামীলীগ ২০১৩ = ২২৫০ মিলিয়ন ঘনফুট আওয়ামীলীগ ২০১৭ = ২৬০০ মিলিয়ন ঘনফুট  সমুদ্র সীমা জয় : বি,এন,পি ২০০৬ = নিস্ক্রিয়  আওয়ামীলীগ ২০১৩ = ১,১১,৬৩১ বর্গ কি: মি:  রপ্তানি আয় :  বি,এন,পি ২০০৬ = ১০.৩০ বিলিয়ন মা: ড: আওয়ামীলীগ ২০১৩ = ৩০.০৭ বিলিয়ন মা: ড: আওয়ামীলীগ ২০১৭ = ৩৬.৬৬ বিলিয়ন মা: ড:   আমদানি :  বি,এন,পি ২০০৬ = ১,৩৩,৬৫০ কোটি টাকা আওয়ামীলীগ ২০১৭ = ৪৩,৪৯,১০০ কোটি টাকা  বৈদেশিক মুদ্রার রিজার্ভ : বি,এন,পি ২০০৬ = ৩.৮৮ বিলিয়ন মা: ডলার আওয়ামীলীগ ২০১৩ = ১৩.১১ বিলিয়ন মা: ডলার আওয়ামীলীগ ২০১৭ = ৩৩ বিলিয়ন মা: ডলার  রেমিটেন্স প্রবাহ :  বি,এন,পি ২০০৬ = ৬৪০ মিলিয়ন র্মাকিন ডলার আওয়ামীলীগ ২০১৩ = ১.৪২ বিলিয়ন র্মাকিন ডলার  আওয়ামীলীগ ২০১৭ = ১৩ বিলিয়ন র্মাকিন ডলার   হাসপাতালের সংখ্যা :  বি,এন,পি ২০০৬ = ১৬৮৩ টি আওয়ামীলীগ ২০১৩ = ২৫০১ টি আওয়ামীলীগ ২০১৭ = ৩৭৫৭ টি  কমিউনিটি ক্লিনিকের মাধ্যমে সাস্থ্য সেবা : বি,এন,পি ২০০১ = বন্ধ করে দেয়া হয় আওয়ামীলীগ ২০০৯ = ১১ হাজার ক্লিনিক পুন:চালু আওয়ামীলীগ ২০১৭ = ১৩ হাজার ক্লিনিক   পবিত্র হজ্ব পালন : বি,এন,পি ২০০৬ = ৪০ হাজার হাজী আওয়ামীলীগ ২০১৩ = ১ লক্ষ ১০ হাজার হাজী আওয়ামীলীগ ২০১৭ = ১ লক্ষ ৩০ হাজার হাজী  ইন্টারনেট ব্যবহারকারীর সংখ্যা :  বি,এন,পি ২০০৬ = ৫৭ লক্ষ মাত্র আওয়ামীলীগ ২০১৩ = ৪ কোটি  আওয়ামীলীগ ২০১৭ = ৬ কোটি ৭২ লক্ষ  আওয়ামী লীগ ক্ষমতায় এলেই দেশের উন্নয়ন হয় অন্য সরকার সমুহের তুলনায় কয়েকগুন বেশী, তাই বার বার দরকার শেখ হাসিনার সরকার।"
positive,এইটা সরকারের উন্নয়নের ফসল !  এমনটাই বলতে পারে আওয়ামীলীগ! আর বিএনপি বলতে পারে দেশে গণতন্ত্রের কোন পথ নেই!  তাই...  সামনে তাই সব রাজনীতিক ভাবে বিবেচিত।। 
positive,প্রাণঢালা অভিনন্দন ও শুভেচ্ছা জানাই! সফলতা কামনা করছি।
positive,বাংগালী!! 
positive,এরিয়াল ফুটেজে উঠে এসেছে ক্যালিফোর্নিয়ার মালিবু এলাকায় কীভাবে দাবানল ধেয়ে যাচ্ছে...
positive,"এমন দুঃখজনক, মর্মান্তিক, বেদনাদায়ক খবর পড়ে মনটাই ভারাক্রান্ত হয়ে গেল! আল্লাহ সবাইকে সুস্হ রাখুন, নিরাপদে রাখুন-এই দোয়া করি আমিন।"
positive,কোথায় হলিউডের সুপারস্টারা? এমনিতে তো দেখা যায় মুভিতে দুনিয়ার সব সমস্যাই কঠোর হাতে দমন করে ।
positive,"আফগানিস্তা, সিরিয়া,ইরাক,ফিলিস্তিন কত মানুষ কে নৃশংস ভাবে মেরেছে আমেরিকার কোন সাদারন পাবলিক একটা প্রতিবাদ ও করে নাই কোন দিন"
positive,আমেরিকা এখনও বুঝতে পারে নি এই দাবানল কিভাবে মুকাবেলা করতে হবে!ভাগ্যিস দাবানলের একপাশে নদী নয়ত আরো ক্ষতি হত।
positive,নিশ্চিত এটা আল্লাহর গজব
offensive,আল্লাহর গজব যখন আসে তখন ভালো খারাপ সব ধ্বংস হয়ে যায়
positive,ভালো হয়েছে
positive,ট্রাম্প ঠিক কথা বলেন।
positive,সফল উদ্যোক্তা কিংবা দক্ষ ব্যবস্থাপক হতে হলে কীভাবে তৈরি হবে আমাদের তরুণেরা? ৫টি পরামর্শ তাঁদের মনে রাখা জরুরি...
positive,আমাদের এই দল কানা দেশে তা হবার উপায় নাই!!  দেখুন মাশরাফি ভাইয়ের মতো নিখাদ একজন ভদ্রলোক কেও কত বাজে কথা শুনতে হচ্ছে!! আমরা চাই খালি নেতার  ছেলেমেয়ে বউ এরাই নেতৃত্বে আসবে!!  অথচ ১৬ কোটি মানুষের পিছনে খাম্বা ভড়ে লন্ডনে গিয়ে বিলাসি জীবনজাপন করছে তাতে কারো কোন মাথা ব্যথা নাই!! বর্তমানে ও একজন প্রতিবন্ধী তথ্য বাবা কি না কি বানাইতেছে তা তো আল্লাহ ই ভালো জানে!!
positive,"ডঃ মাকসুদুল আলম একজন বাংলাদেশী জিনতত্ত্ববিদ। পাটের জীবনরহস্য জিন নকশা উদ্ভাবন করে সারা বিশ্বকে তাক লাগিয়ে দিয়েছিলেন। তাঁর এই সাফল্যের পেছনে ছিল অনেক চড়াই উৎরাই। মৃত্যুর আগে এক সাক্ষাৎকারে তিনি বলেন ২০০১ সালের শেষের দিকে তিনি পাটের জিন রহস্য উদ্ভাবন করার জন্য বাংলাদেশে আসেন। সমস্যা ছিল গবেষণার জন্য কোন ফান্ড ছিল না। তখন কৃষিমন্ত্রীর দায়িত্বে যুদ্ধাপরাধী রাজাকার নিজামী। মাকসুদুল আলম কৃষি মন্ত্রণালয়ে যান পাটের জিন রহস্য উদ্ঘাটন বিষয়ে কথা বলতে। নিজামির সাথে তিনি পাটের জিন রহস্য নিয়ে কথা বলেন। কথা শেষে নিজামি বিজ্ঞানী মাকসুদুল আলমকে বলে এসব জিন পরীর উপর গবেষণা না করে আরও ভালো জিনিস নিয়ে গবেষণা করেন! এই কথা শুনে মাকসুদুল আলম হতাশ হয়ে যুক্তরাষ্ট্রে চলে যান। ২০০৮ সালে মাকসুদুল আলম যুক্তরাষ্ট্রের হয়ে পেঁপের জীবন রহস্য আবিষ্কার করেন, পরের বছর ২০০৯ সালে মাকসুদুল আলম মালেশিয়ার হয়ে রাবারের জীবন রহস্য আবিষ্কার করেন। বর্তমানে এই দুটি পেটেন্টের মালিক আমেরিকা ও মালেশিয়া। অথচ এসবের মালিকানা থাকার কথা ছিল বাংলাদেশের। ২০০৯ সালে শেখ হাসিনার নেতৃত্বে আওয়ামী লীগ সরকার গঠন করলে মতিয়া চৌধুরী কৃষি মন্ত্রীর দায়িত্ব পান। মাকসুদুল আলমের বিষয়ে তখন তিনি জানতে পেরে ব্যক্তিগত ভাবে কৃষি মন্ত্রণালয়ের মাধ্যমে মাকসুদুল আলমের সাথে মতিয়া চৌধুরী যোগাযোগ করেন, এবং মাকসুদুল আলমের বিষয়ে প্রধানমন্ত্রীকে জানান। তখন প্রধানমন্ত্রী গবেষণার জন্য আলাদা ফাণ্ড গঠনে করে দেন। ২০১০ সালে মাকসুদুল আলম দেশে ফিরে আসেন মালেশিয়া থেকে। ২০১৩ সালে উন্মোচিত হয় দেশি জাতের পাটের জীবন রহস্য! কৃষি মন্ত্রী দায়িত্ব পালন শেষে রাজাকার মতিউর রহমান নিজামিকে কিছুদিন শিল্প মন্ত্রীর দায়িত্ব প্রদান করে বেগম খালেদা জিয়া। তখন বাংলা পরীক্ষাতে রচনা আসছিল “বাংলাদেশে শিল্প উন্নয়নে প্রধান সমস্যা ও প্রতিকার”! এক ছেলে অনেক ভেবে চিন্তে লিখলো যেই দেশে রাজাকার নিজামি শিল্প মন্ত্রী হয় সেই দেশে শিল্প উন্নয়ন হবে কীভাবে? পরীক্ষার্থীর খাতা দেখে শিক্ষক তো তেলে বেগুনে জ্বলে উঠল! ছাত্রকে জিজ্ঞেস করলো এক লাইনে কী রচনা লিখেছিস তুই? ছাত্র বললো, স্যার জাপান বানাইছে টয়োটা কার, কোরিয়া বানাইছে হুন্দাই কার, পাশের দেশ ভারত বানাইছে টাটা কার! আর আমরা বানাইছি রাজাকার! রাজাকার দিয়া কী কোন দেশ শিল্পোন্নত হয়? রাজাকার দিয়া কী টয়োটা, হুন্দাই কারের সাথে রেসে পারা যায়? কথায় আছে রতনে রতন চেনে, শুয়োরে চেনে কচু! মুজাহিদ, নিজামি, সাইদির মত যুদ্ধাপরাধীরা মন্ত্রী এমপি হয়েছে এই বাংলার মাটিতে। আর মাশরাফি দুই পায়ে ৭টি সার্জারি করে মাঠে খেলতে নামে। নামার আগে বলে মুক্তিযোদ্ধারা যদি পায়ে গুলি নিয়ে যুদ্ধ করতে পারে তাহলে আমি কেন সামান্য সার্জারি নিয়ে বোলিং করতে পারবো না! সেই মাশরাফি এমপি মন্ত্রী হলে যত সমস্যা। আমরাই তো বলি যোগ্য লোককে জায়গামত বসাতে, তাহলে মাশরাফিতে সমস্যা কোথায়? গুণীর কদর সবাই করতে জানে না। কেউ নিজামি, সাইদি, মুজাহিদের মত যুদ্ধাপরাধীদের মূল্যায়ন করে, আর কেউ মাশরাফি, ডঃ মাকসুদুল আলমের মত লোকজনকে মূল্যায়ন করে। এটা মাশরাফি, নড়াইল এক্সপ্রেস। বোলিং করার আগে পরে তাঁর আইডল এই দেশের মুক্তিযোদ্ধারা, পাকি চরিত্রহীন ইমরান খান না।"
positive,"কোটা সংস্কার করো,ঘুষ  &  দূর্ণীতি বন্ধ করো তাহলেই তরুন হউক আর  বুড়া হউক  সবাই  ভালো।নইল ২৫ বছরের যুবক  এলেও  লাভ নেই।"
positive,উচ্চ শিক্ষিত বেকারে ভরে যাচ্ছে দেশ। শিক্ষার মান দিন দিন কমতাছে।এগুলা নিয়া সামনে এগিয়ে যাওয়া মোটেও সম্ভব না
positive,"এমন চমৎকার, সুন্দর, শিক্ষনীয় ও উপকারী পোস্ট দেয়ার জন্য এডমিনকে জানাই অসংখ্য ধন্যবাদ।"
offensive,গ্রেণেড শীষে ভোট দিলে আপনার সব শেষ।নৌকায় ভোট দিলে পাবেন সমৃদ্ধ বাংলাদেশ।
offensive,উলালা আই লাভ ইউ মাই ছরিয়া.... পান খুইল্লা নাচমু কি????
positive,যারা বিশ্বাস করেন তারা লাইক দিবেন ইনশাআল্লাহ বাংলাদেশ ২য় টেস্ট জিতবে  আগামীকাল ২য় দিন  বাংলাদেশ  বনাম জিম্বাবুয়ের খেলার খবর পেতে লাইক দিন। আমাদের এবং আপনাদের সবার প্রিয় পেজে  Sports News Sports News Sports News
positive,খেলোয়াড়দের বিচিত্র সব অভ্যাস থাকে। মুমিনুল যেমন টেস্ট খেলার সময় লাঞ্চ করেন না। কেন করেন না?
positive,"ছোট-খাট মানুষ, তাই বুঝি খিদেও কম! সকালের এক নাস্তায় দুপুরের লাঞ্চও হয়ে যায় এই আর কি!"
offensive,এতিমের টাকা চোর খালেদা খুনি দূর্নিতীবাজ তারেক আর বাংলাদেশ বিরুদ্ধী জঙ্গী জামাত শিবির এই সব নিকৃষ্ট কিট গুলোর হাত থাকে বাংলাদেশ কে রক্ষা করো
positive,"আল্লাহ র ওয়াস্তে পোলাডারে একটু খেলতে দেন.....ইমরুল রে নিয়া নিউজ বানাইতে বানাইতে তো দিছেন @গা মাইরা.... জলদি বাদ পড়বো মনে হয়। এখন  মমিনুল রে মাফ কইরা দেন,খেলতে দেন ওর মতো ওরে।আমরা"
positive,এখন অনেক মাতামাতি হবে। কিন্তু যখন ওর সাথে নিষ্ঠুর আচরণ করা হয় টেস্টের তকমা দিয়েই ওয়ানডে থেখে বাদ দেওয়া হয় তখন কারো খবর তাকেনা। অথচ বাংলাদেশের ক্রিকেটের ইতিহাসের তিন নামবার পজিশনের সেরা  খেলোয়াড় মমিনুল।
positive,"বিএনপি ,জামাতকে পাকিস্তানে পাঠিয়ে দিব --বক্তা বস মাশরাফি.....(লীগে জয়েন করেই কেমনে এই কথা বলতে পারলো ! কিছুদিন পরে বললেও ঠিক ছিল কিন্তু এতো তাড়াতাড়ি মাশরাফির এই কথা বলা ঠিক হইতেছে না )"
positive,এটাকোনো খবর হলো।তার থেকেও সে লান্ঞ করে না এটা খবর হয়।কত মানুষ  না খেয়ে মরে জাইতেচে তার কোনো খবর নাই।
offensive,শুরু হলো তেল মারা.আমি শিউর নেক্সট ইনিংসে ও শূণ্যরান করবে.
positive,খেয়ে দেয়ে জীবনে উন্নতি করছে কে? যত কম খাবে ততই শরীর ফিট থাকবে। হিসাবও কম দিতে হবে।
offensive,দিনে কয়টা পাদ দেয় সেইটা নিয়েও এখন লেগে যাও একটু খারাপ খেললে মুন্ডুপাত করতে ১সেকেন্ডও সময় লাগবে না।
offensive,এত ফুলাইয়েন না ভাইজানেরা তিন বার লাইফ পাইয়া এই অবস্তা । হেতের মাখাত্ ঢুকি গেছে যে আগামি ৫ম্যাচের জন্য দলে জায়গা কনফার্ম ।
positive,"একটা খেলোয়াড় যখন বাজে অবস্থার মধ্যে দিয়ে যায় তখন এরা কখনো কোন মোটিভেশনাল রিপোর্ট লেখে না।যখনই কোন খেলোয়াড় ভালো পারফরমেন্স করে তখন এরা  খেলোয়াড়দের চৌদ্দ গুষ্ঠির কে কি করে, কে কি খায় এগুলো নিয়ে চর্চা শুরু করে।"
positive,"যদি মুমিনুল দুপুরের খাবার না খেয়ে ভাল খেলতে পারে তাহলে এখানে আর কারও কথা না বলা উচিত। তার সুবিধা মত সে নিজেকে তৈরি করে নিয়েছে। এখানে আমি আপনি কথা বলার কে?  হ্যা, আপনাদেরকে উদ্দেশ্য করে বলছি যারা এই বিষয় নিয়ে কটুক্তি করছেন, মানুষকে উৎসাহ দিতে শিখুন,যেন সে তার প্রতিভাকে ভাল ভাবে উপস্থাপন করতে পারে।"
offensive,লাঞ্চের টাকা বাচিয়ে রাতে বাবা খায় তাই।
positive,"লন্ডনের মাঠে হারার পর,,,নিজেদের মাঠে ঘুরে দাঁড়িয়েছে বাংলাদেশ।"
offensive,টিমের সবগুলোরে লাঞ্চে না খাইয়ে রাখা দরকার  তাহলে ভালো ব্যটিং করবে
positive,কারন ওনার ক্ষিদা লাগেনা তাই উনি লাঞ্চ করেননা।
positive,"চা বিরতির সময় খেয়ে নেয়,বেশি করে মনে হয়"
offensive,"ছেইলিডা মনে হয়,এই জন্যিই লম্বা হতি পারে নি!!!"
positive,ছোট মানুষ খুদা কম...
positive,হুমমম…এই কারণেই মুমিনুল টানা আট ইনিংসে রান পায় নাই 
positive,তাদের দেখতে চাই যারা বলেছিল মমিনুল কে বাদ দেওয়া দরকার।
positive,ম্যাশের জন্য শুভকামনা রইল যে দলেই রাজনীতি করুক আশা করি সে তার খেলার মাঠের মতো বেস্টটা দিবে
offensive,মমিনুল কে যদি বায়ড়ানি দিয়ে বাড়িয়ে কিছুটা  লম্বা করা যেত তাহলে তার পারফরমেন্স আরো ভাল হতো।
offensive,মোমিনুল কে হাগো করেন সেটা নিয়ে কিছু বলেন
positive,"আর নিউজ খুজে পেলো না,,,"
offensive,মমিনুল পায়খানা কয়বার করে যানি??
positive,খিদা লাগে নাই তাই...এত কিছু বলার কি আছে।
